coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
9685723,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Russula paludosa IMG_3256.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Russula paludosa IMG_3256.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Russula paludosa IMG_3256.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Russula paludosa IMG_3256.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:96750d3e-27dd-4dc9-af69-d330e421986e,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685723,StillImage,Photograph,en
9685742,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hygrocybe squamulosa IMG_3279.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hygrocybe squamulosa IMG_3279.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Hygrocybe squamulosa IMG_3279.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Hygrocybe squamulosa IMG_3279.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0a27fb9b-79ef-426e-8ce8-c45951348fb2,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685742,StillImage,Photograph,en
9685741,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hygrocybe miniata IMG_3278.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hygrocybe miniata IMG_3278.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Hygrocybe miniata IMG_3278.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Hygrocybe miniata IMG_3278.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:6c46db51-91fe-428d-8d18-9bec1c51bb9a,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685741,StillImage,Photograph,en
9685687,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Cribaria cancellata IMG_3195.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Cribaria cancellata IMG_3195.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Cribaria cancellata IMG_3195.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Cribaria cancellata IMG_3195.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e6f6bc68-2cdc-483e-9daf-d10f9d91abb7,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685687,StillImage,Photograph,en
9685749,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Helminthosphaeria clavariarum IMG_3286.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Helminthosphaeria clavariarum IMG_3286.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Helminthosphaeria clavariarum IMG_3286.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Helminthosphaeria clavariarum IMG_3286.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4e596663-e108-47dc-ba32-d5bd3dfe3335,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685749,StillImage,Photograph,en
9685746,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius tabidus IMG_3283.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius tabidus IMG_3283.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Lactarius tabidus IMG_3283.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Lactarius tabidus IMG_3283.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d980be4a-3b1c-47c2-b05b-d34739f44d8a,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685746,StillImage,Photograph,en
9685745,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius nitidus IMG_3282.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius nitidus IMG_3282.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Lactarius nitidus IMG_3282.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Lactarius nitidus IMG_3282.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c7180722-1069-45ab-9c60-8fe662e930ca,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685745,StillImage,Photograph,en
9685752,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius camphoratus IMG_3289.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius camphoratus IMG_3289.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Lactarius camphoratus IMG_3289.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Lactarius camphoratus IMG_3289.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d539a272-6149-4568-b51d-c3346d72bcfe,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685752,StillImage,Photograph,en
9685717,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Amanita flavoconia IMG_3250.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Amanita flavoconia IMG_3250.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Amanita flavoconia IMG_3250.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Amanita flavoconia IMG_3250.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8773f7ba-f392-4998-a628-2d47a53e9dce,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685717,StillImage,Photograph,en
9685722,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Cortinarius evernius IMG_3255.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Cortinarius evernius IMG_3255.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Cortinarius evernius IMG_3255.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Cortinarius evernius IMG_3255.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c6c04667-e253-4174-9d3b-5e5571a0993e,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685722,StillImage,Photograph,en
9685720,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius gerardii IMG_3253.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius gerardii IMG_3253.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Lactarius gerardii IMG_3253.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Lactarius gerardii IMG_3253.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f0df0384-28a6-4be3-a7cf-7337ca51c87f,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685720,StillImage,Photograph,en
9685747,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hygrocybe conica IMG_3284.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hygrocybe conica IMG_3284.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Hygrocybe conica IMG_3284.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Hygrocybe conica IMG_3284.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:cf32a06a-d6c9-4021-b471-49c6ebddc8f9,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685747,StillImage,Photograph,en
9685719,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Cantherellus camphoratus IMG_3252.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Cantherellus camphoratus IMG_3252.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Cantherellus camphoratus IMG_3252.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Cantherellus camphoratus IMG_3252.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:52907b82-512e-4925-b08a-8bfa4cb4a449,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685719,StillImage,Photograph,en
9685727,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius vinaceorufescens IMG_3260.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius vinaceorufescens IMG_3260.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Lactarius vinaceorufescens IMG_3260.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Lactarius vinaceorufescens IMG_3260.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:6a975587-b6ad-418c-8f37-a50a4a34912e,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685727,StillImage,Photograph,en
9685710,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius tabidus IMG_3243.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius tabidus IMG_3243.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Lactarius tabidus IMG_3243.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Lactarius tabidus IMG_3243.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:33e4ba2e-bae4-4f60-be65-f068517fe9aa,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685710,StillImage,Photograph,en
9685743,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lycoperdon sp IMG_3280.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lycoperdon sp IMG_3280.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Lycoperdon sp IMG_3280.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Lycoperdon sp IMG_3280.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:650e9ad4-70a7-4fc2-aa5d-51a9f618cd9d,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685743,StillImage,Photograph,en
9685718,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Russula illota IMG_3251.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Russula illota IMG_3251.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Russula illota IMG_3251.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Russula illota IMG_3251.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:515fc83f-1e3b-4bf8-bc36-fd2fea9fc5c0,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685718,StillImage,Photograph,en
9685739,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Cortinarius armillatus IMG_3275.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Cortinarius armillatus IMG_3275.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Cortinarius armillatus IMG_3275.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Cortinarius armillatus IMG_3275.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a87a0681-d915-4247-9259-64bed6bc7dbe,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685739,StillImage,Photograph,en
9685729,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius tabidus IMG_3262.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Lactarius tabidus IMG_3262.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Lactarius tabidus IMG_3262.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Lactarius tabidus IMG_3262.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4d9c73f0-0a7c-4947-a70d-dde81166cf3b,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685729,StillImage,Photograph,en
9685755,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Inocybe calamistrata IMG_3292.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Inocybe calamistrata IMG_3292.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Inocybe calamistrata IMG_3292.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Inocybe calamistrata IMG_3292.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7ff64517-11dc-4ff4-a08a-a10bb393955e,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685755,StillImage,Photograph,en
9685763,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Entoloma hebes IMG_3306.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Entoloma hebes IMG_3306.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Entoloma hebes IMG_3306.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Entoloma hebes IMG_3306.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a031e07d-26c9-4d83-b545-9d873b06b8a8,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685763,StillImage,Photograph,en
9685724,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Tylopilus felleus IMG_3257.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Tylopilus felleus IMG_3257.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Tylopilus felleus IMG_3257.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Tylopilus felleus IMG_3257.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d671b917-4bc5-4307-8258-1c093e836998,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685724,StillImage,Photograph,en
9685760,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hydnellum ferrugineum IMG_3297.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hydnellum ferrugineum IMG_3297.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Hydnellum ferrugineum IMG_3297.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Hydnellum ferrugineum IMG_3297.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b7eba3b5-0385-46f8-b1c3-9118c1f68a43,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685760,StillImage,Photograph,en
9685744,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hygrocybe squamulosa IMG_3281.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hygrocybe squamulosa IMG_3281.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Hygrocybe squamulosa IMG_3281.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Hygrocybe squamulosa IMG_3281.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a6b70cd3-3c31-4778-838a-941f2a654fc7,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685744,StillImage,Photograph,en
9685725,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Marasmiellus perforans IMG_3258.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Marasmiellus perforans IMG_3258.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Marasmiellus perforans IMG_3258.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Marasmiellus perforans IMG_3258.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:8a0543cf-ed9b-4d0d-9e9d-a2f263006b0e,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685725,StillImage,Photograph,en
9685726,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Inocybe calamistrata IMG_3259.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Inocybe calamistrata IMG_3259.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Inocybe calamistrata IMG_3259.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Inocybe calamistrata IMG_3259.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ce93f6ed-5b20-4a43-86c6-3c34b5e74166,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685726,StillImage,Photograph,en
9685714,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Helminthosphaeria clavariarum IMG_3247.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Helminthosphaeria clavariarum IMG_3247.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Helminthosphaeria clavariarum IMG_3247.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Helminthosphaeria clavariarum IMG_3247.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:fd2dc6c3-431b-4d59-a8f3-e01783f633f5,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685714,StillImage,Photograph,en
9685713,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Clavulina coralloides IMG_3246.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Clavulina coralloides IMG_3246.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Clavulina coralloides IMG_3246.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Clavulina coralloides IMG_3246.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0b124902-33b2-4ad8-9ece-b09bc2469182,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685713,StillImage,Photograph,en
9685712,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Picipes americanus IMG_3245.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Picipes americanus IMG_3245.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Picipes americanus IMG_3245.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Picipes americanus IMG_3245.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:3ceb712d-af14-4bca-8c3b-92b98cb177f9,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685712,StillImage,Photograph,en
9685736,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Amanita rubescens IMG_3272.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Amanita rubescens IMG_3272.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Amanita rubescens IMG_3272.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Amanita rubescens IMG_3272.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:063fbd08-acaa-4f92-9978-14b0b6c804ec,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685736,StillImage,Photograph,en
9685715,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hydnellum scrobiculatum IMG_3248.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Hydnellum scrobiculatum IMG_3248.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Hydnellum scrobiculatum IMG_3248.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Hydnellum scrobiculatum IMG_3248.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9a3add02-7a0b-4adb-82a1-f4bd9ed75cbe,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685715,StillImage,Photograph,en
9685711,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Inocybe calamistrata IMG_3244.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Inocybe calamistrata IMG_3244.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Inocybe calamistrata IMG_3244.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Inocybe calamistrata IMG_3244.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f8a650cd-9cd5-403e-a6f4-7798ecb62b92,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685711,StillImage,Photograph,en
9685716,"https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Laccaria bicolor IMG_3249.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/orig/FNL-2019/Laccaria bicolor IMG_3249.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/thumb/FNL-2019/Laccaria bicolor IMG_3249.jpg","https://www.mycoportal.org/portal/temp/images/store/FNL/web/FNL-2019/Laccaria bicolor IMG_3249.jpg",http://creativecommons.org/publicdomain/zero/1.0/,"Foray Newfoundland and Labrador Fungarium (FNL)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:c65f700d-fe87-498b-87ca-39dd4212d210,"2020-02-25 14:56:42",image/jpeg,https://www.mycoportal.org/portal/collections/individual/index.php?occid=9685716,StillImage,Photograph,en
